Country	Country Cod	Series	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Namibia	NAM	Rule of Law: Estimate	0.326637983	0.315761983	-0.002820539	-0.066391282	0.120551728	0.101889268	0.348418921	0.187629536	0.154670164	0.131809846	0.252846062	0.266959339	0.14784117	0.190016076	0.39364019
Nauru	NRU	Political Stability and Absence of Violence/Terrorism: Estimate	..	1.166212082	1.12773025	1.067156076	1.036490917	1.084265351	1.007469773	1.383552551	1.453984499	1.061803818	1.026400208	1.054114819	0.601334393	0.54376024	0.550383031
Nauru	NRU	Control of Corruption: Estimate	..	..	..	..	..	-0.352820188	-0.323383331	-0.396864563	0.013511484	-0.040435147	-0.017471034	-0.643288493	-0.472561568	-0.524677753	-0.468252689
Nauru	NRU	Government Effectiveness: Estimate	..	..	..	..	..	-0.578964829	-0.432164818	-0.394656807	-0.559952497	-0.577683389	-0.556275547	-0.578475773	-0.568591774	-0.536278367	-0.692472398
Nauru	NRU	Regulatory Quality: Estimate	..	..	..	..	..	-0.693886578	-0.870831668	-1.008255005	-1.045811772	-1.079763174	-1.186479211	-1.378450632	-1.238945365	-1.223166108	-0.382236868
Nauru	NRU	Rule of Law: Estimate	0.858673155	0.862228394	0.840011775	0.786126852	0.994980335	0.513978183	0.371944159	0.478911906	0.464537323	0.562195599	0.732393384	0.623327971	-1.009087205	-1.086187959	-0.804049373
Nepal	NPL	Political Stability and Absence of Violence/Terrorism: Estimate	-1.721528172	-1.891537189	-2.149071693	-2.099816322	-1.894412637	-1.883255243	-1.834440589	-1.619922876	-1.583971143	-1.416443586	-1.381232262	-1.129146099	-0.72459954	-0.998334587	-0.793663621
Nepal	NPL	Control of Corruption: Estimate	-0.357501417	-0.458296269	-0.870962083	-0.743389547	-0.69369036	-0.788317621	-0.808657467	-0.702576399	-0.692481101	-0.77893573	-0.813007236	-0.686955035	-0.588242352	-0.578034759	-0.759668767
Nepal	NPL	Government Effectiveness: Estimate	-0.456824988	-0.515905201	-0.750141323	-0.852324367	-0.905466378	-0.710746944	-0.800597847	-0.950296402	-0.873545468	-0.902555287	-0.982698679	-0.926262081	-0.851541281	-1.053640604	-0.811091661
Nepal	NPL	Regulatory Quality: Estimate	-0.523750365	-0.376977324	-0.537334383	-0.52564472	-0.519239485	-0.567596793	-0.623590112	-0.706675351	-0.744102716	-0.72258091	-0.799876392	-0.848947406	-0.831931829	-0.799581468	-0.764709949
Nepal	NPL	Rule of Law: Estimate	-0.470369011	-0.556003988	-0.742521286	-0.815767586	-0.623024344	-0.593215644	-0.673493683	-0.860023081	-0.951862097	-0.886743307	-0.735702753	-0.71813643	-0.649577558	-0.676831722	-0.838581562
Netherlands	NLD	Political Stability and Absence of Violence/Terrorism: Estimate	1.306483865	1.162664294	1.01708138	0.988921285	0.902911663	0.778520107	0.86502707	0.944917858	0.940750122	1.113630772	1.187464714	1.143815398	1.045115352	0.926119328	0.889827311
Netherlands	NLD	Control of Corruption: Estimate	2.122709751	2.052377701	1.998249173	1.970571518	2.050478697	2.169936895	2.11823535	2.13432312	2.143759251	2.120604277	2.117599487	2.046001911	1.990493894	1.884274602	1.950995564
Netherlands	NLD	Government Effectiveness: Estimate	1.99657011	2.020344019	2.092519522	1.94267118	1.788717747	1.728332758	1.696206212	1.739726305	1.729365945	1.788898706	1.813399553	1.78395927	1.817106485	1.832803488	1.841307998
Netherlands	NLD	Regulatory Quality: Estimate	1.870407701	1.75071609	1.776128531	1.655154228	1.682698369	1.799105287	1.775021315	1.699952483	1.731538296	1.811240911	1.753005981	1.770449281	1.769265652	1.7990309	1.976309538
Netherlands	NLD	Rule of Law: Estimate	1.739676118	1.74738574	1.757814765	1.764358282	1.783091784	1.787349582	1.761363387	1.814506173	1.819352388	1.822073698	1.861233473	1.8350811	1.980402589	1.944209576	1.893922448
Netherlands Antilles	ANT	Political Stability and Absence of Violence/Terrorism: Estimate	..	..	0.686383665	0.822193205	1.107798457	1.086767077	1.116135955	0.870085537	0.959880173	1.20577538	1.078248262	0.676403522	..	..	..
Netherlands Antilles	ANT	Control of Corruption: Estimate	..	..	0.61975795	1.278152943	1.25953114	1.269964576	1.288655162	0.839033186	0.820522785	0.798508227	0.787527919	0.785368562	..	..	..
Netherlands Antilles	ANT	Government Effectiveness: Estimate	..	..	1.202666879	1.027271986	0.769911587	0.742445588	0.76356101	0.761760235	0.749144018	0.741333902	0.747314274	0.752769649	..	..	..
Netherlands Antilles	ANT	Regulatory Quality: Estimate	..	..	0.651169181	0.86632514	0.856049955	0.877561986	0.894550323	0.905934095	0.893676102	0.881175399	0.845531166	0.846788108	..	..	..
Netherlands Antilles	ANT	Rule of Law: Estimate	..	..	0.929806232	0.857202649	0.82051301	0.839393795	0.728283584	0.847266793	0.853352845	0.836833298	0.8404392	0.848268986	..	..	..
New Zealand	NZL	Political Stability and Absence of Violence/Terrorism: Estimate	1.322602153	1.189063907	1.500640273	1.253894687	1.255410314	1.243147492	1.162777781	1.070570588	1.236488819	1.376731038	1.361365557	1.453926563	1.467927575	1.525453329	1.490120649
New Zealand	NZL	Control of Corruption: Estimate	2.32081604	2.346575022	2.376838207	2.201448441	2.333123207	2.328566551	2.313837528	2.391191721	2.337902069	2.297512531	2.316350222	2.341756582	2.253288746	2.275603294	2.295204639
New Zealand	NZL	Government Effectiveness: Estimate	1.738427758	1.826235294	1.961784482	1.746396184	1.587881207	1.664325595	1.678086638	1.851840019	1.816698194	1.877562404	1.801007271	1.757801533	1.932062387	1.884677529	1.857644916
New Zealand	NZL	Regulatory Quality: Estimate	1.610015154	1.68334651	1.763688564	1.632703424	1.695401788	1.714808464	1.799816489	1.826803803	1.81487143	1.970794439	1.852507234	1.828891277	1.950351477	1.920747995	2.038401604
New Zealand	NZL	Rule of Law: Estimate	1.824306488	1.887663484	1.869368315	1.858338118	1.808221579	1.844565153	1.862746239	1.930312037	1.869250417	1.904491901	1.890579939	1.878954887	2.008776665	2.001410484	1.927021027
Nicaragua	NIC	Political Stability and Absence of Violence/Terrorism: Estimate	-0.089238815	-0.367051452	-0.341270298	-0.338723123	-0.26761952	-0.119483456	-0.221899137	-0.305605233	-0.499709249	-0.269735813	-0.348777562	-0.249215871	-0.040780123	-0.086607538	-0.172709912
Nicaragua	NIC	Control of Corruption: Estimate	-0.481652737	-0.479603589	-0.395427346	-0.608618617	-0.673169076	-0.765121102	-0.762405753	-0.724971354	-0.752831459	-0.72658968	-0.774571836	-0.735938728	-0.885312438	-0.888269782	-0.887811601
Nicaragua	NIC	Government Effectiveness: Estimate	-0.766406655	-0.668839574	-0.732372105	-0.816867411	-0.876923144	-0.937262535	-0.906190574	-0.962114871	-0.962199688	-0.901401162	-0.894955456	-0.81668216	-0.837903082	-0.815875173	-0.697707832
Nicaragua	NIC	Regulatory Quality: Estimate	-0.392733008	-0.376095951	-0.306622595	-0.445457757	-0.430780292	-0.445676684	-0.410191387	-0.430410028	-0.282891989	-0.341078311	-0.295310199	-0.293287665	-0.393374205	-0.394411325	-0.506705523
Nicaragua	NIC	Rule of Law: Estimate	-0.680656195	-0.535597026	-0.767625391	-0.61370635	-0.751502693	-0.788395047	-0.804927707	-0.787627816	-0.828651309	-0.724743724	-0.732243598	-0.674724758	-0.712243497	-0.73610878	-0.603669703
Niger	NER	Political Stability and Absence of Violence/Terrorism: Estimate	-0.128125787	0.042669598	-0.506194651	-0.488364995	-0.227492884	-0.458439171	-0.668419242	-1.150329709	-1.160744548	-0.878004491	-1.148130894	-1.321799397	-1.175840497	-1.066546202	-1.083972454
Niger	NER	Control of Corruption: Estimate	-0.994593918	-0.926455379	-0.824222267	-0.717895031	-0.84776634	-0.751894653	-0.720100462	-0.610280991	-0.661095977	-0.63972187	-0.641726196	-0.611069739	-0.686854482	-0.641647696	-0.644472837
Niger	NER	Government Effectiveness: Estimate	-0.828253567	-0.671145916	-0.661920369	-0.772457004	-0.778280497	-0.776065826	-0.699199021	-0.652196288	-0.659278214	-0.622551024	-0.682663262	-0.720928311	-0.696187019	-0.605987728	-0.592877626
Niger	NER	Regulatory Quality: Estimate	-0.677593946	-0.61442852	-0.582600236	-0.411465913	-0.493213892	-0.502163112	-0.42363888	-0.483464062	-0.517383218	-0.530804396	-0.594640911	-0.563375235	-0.717912257	-0.728967309	-0.671375394
Niger	NER	Rule of Law: Estimate	-0.640222371	-0.518788397	-0.6407094	-0.706902623	-0.590786994	-0.598543227	-0.668200254	-0.478658289	-0.482471138	-0.39028275	-0.647663116	-0.659603357	-0.645743966	-0.579464018	-0.641173244
Nigeria	NGA	Political Stability and Absence of Violence/Terrorism: Estimate	-1.625118494	-1.633998275	-1.753986955	-1.667194843	-2.034140825	-2.01133132	-1.860629082	-1.99507153	-2.211123228	-1.956454515	-2.042073727	-2.088478327	-2.130276442	-1.925442815	-1.853854895
Nigeria	NGA	Control of Corruption: Estimate	-1.431231499	-1.362079144	-1.341822386	-1.158723712	-1.123634458	-1.053003311	-0.891883194	-1.031731367	-1.048915267	-1.172973633	-1.169127941	-1.221261382	-1.274704933	-1.083716273	-1.042371869
Nigeria	NGA	Government Effectiveness: Estimate	-1.026830912	-0.956585526	-0.939383805	-0.892764151	-0.971368372	-1.042837501	-0.976837873	-1.214643955	-1.165138245	-1.096175432	-0.99647665	-0.992039919	-1.186016917	-0.96267271	-1.087381601
Nigeria	NGA	Regulatory Quality: Estimate	-1.2161901	-1.245468974	-1.351966739	-0.760622859	-0.907262206	-0.88901937	-0.802239954	-0.746087193	-0.727451861	-0.681180835	-0.712442458	-0.659628987	-0.816382349	-0.850521445	-0.918940485
Nigeria	NGA	Rule of Law: Estimate	-1.409229994	-1.427206278	-1.406775355	-1.353806376	-1.071911454	-1.065672636	-1.038765192	-1.153014779	-1.157995105	-1.181539536	-1.146282315	-1.113679528	-1.049235106	-0.961073756	-1.054016471
Niue	NIU	Political Stability and Absence of Violence/Terrorism: Estimate	..	..	..	..	..	..	..	1.144706488	1.322361231	..	..	..	..	..	..
Niue	NIU	Control of Corruption: Estimate	..	..	..	..	..	..	..	-0.579231977	-0.459784597	-0.441264063	-0.435295999	-0.42401579	..	..	..
Niue	NIU	Government Effectiveness: Estimate	..	..	..	..	..	..	..	-0.983849704	-1.011446714	-0.973071098	-0.998810053	-0.994047165	..	..	..
Niue	NIU	Regulatory Quality: Estimate	..	..	..	..	..	..	..	-0.941825271	-0.978332162	-0.936002135	-0.905064106	-0.92107898	..	..	..
Niue	NIU	Rule of Law: Estimate	..	..	..	..	..	..	..	-0.777217925	-0.735775173	-0.735885441	-0.784840405	-0.787430465	..	..	..
Norway	NOR	Political Stability and Absence of Violence/Terrorism: Estimate	1.610245466	1.205565333	1.197583795	1.296115756	1.253358245	1.145414233	1.285149574	1.275409818	1.332311511	1.337976933	1.327469826	1.352091908	1.11995852	1.161716104	1.166538715
Norway	NOR	Control of Corruption: Estimate	2.170257092	2.067727089	1.935271263	2.010045767	2.133688211	1.992581248	1.906426668	1.994785309	2.085211277	2.149326324	2.256409407	2.294474602	2.226565599	2.242776155	2.199341297
Norway	NOR	Government Effectiveness: Estimate	1.8956182	1.898880363	2.080886841	1.864108086	1.879103065	2.024723053	1.842090368	1.841374755	1.878928065	1.837559104	1.909127474	1.884966731	1.828457475	1.864799142	1.882856488
Norway	NOR	Regulatory Quality: Estimate	1.264642715	1.340189934	1.449231267	1.479817033	1.221419573	1.329298139	1.372778177	1.467539072	1.514318943	1.609020829	1.546810985	1.666546822	1.646469474	1.606871128	1.698048472
Norway	NOR	Rule of Law: Estimate	1.882415533	1.920773625	1.983258724	1.924565315	1.979784608	1.946529388	1.970246673	1.881072044	1.897269487	1.873943806	1.958512545	1.980009913	2.029048204	2.011164904	2.020467281
Oman	OMN	Political Stability and Absence of Violence/Terrorism: Estimate	0.926792622	1.061241388	1.115455747	0.945716739	0.840647519	0.939023852	0.922230303	0.826635301	0.59024173	0.43244046	0.462077081	0.459530205	0.734907329	0.783339798	0.801888525
Oman	OMN	Control of Corruption: Estimate	0.934627354	0.590147495	0.673390388	0.394655615	0.352166474	0.350805342	0.51538074	0.332336575	0.323707074	0.139554009	0.182281345	0.159495965	0.310047656	0.268915087	0.371905535
Oman	OMN	Government Effectiveness: Estimate	0.391808122	0.49872756	0.484033972	0.326232404	0.312264621	0.335464388	0.419509232	0.383909762	0.377854586	0.251220345	0.264540792	0.214114904	0.265802741	0.081546336	0.190203637
Oman	OMN	Regulatory Quality: Estimate	0.722360075	0.706245899	0.655456185	0.550477743	0.604930639	0.613821983	0.695889413	0.527706265	0.444548309	0.323657304	0.471572816	0.475800276	0.692388773	0.574510276	0.610592663
Oman	OMN	Rule of Law: Estimate	0.471936733	0.491311044	0.522634923	0.314848334	0.294711769	0.412377119	0.593788087	0.555268526	0.542721212	0.467974156	0.523968518	0.492017686	0.485807508	0.376893491	0.434241831
Pakistan	PAK	Political Stability and Absence of Violence/Terrorism: Estimate	-1.640733004	-1.548632026	-1.583140016	-1.753716588	-2.025915861	-2.429894209	-2.572858095	-2.644810915	-2.675933123	-2.810035467	-2.677003622	-2.603302002	-2.401279211	-2.482707977	-2.467288494
Pakistan	PAK	Control of Corruption: Estimate	-0.908296645	-0.762178004	-1.08251965	-1.053137541	-0.81358254	-0.816726327	-0.895073414	-1.069158673	-1.08739078	-1.076292038	-1.062924266	-0.956362307	-0.833833992	-0.810739458	-0.857112288
Pakistan	PAK	Government Effectiveness: Estimate	-0.406656832	-0.403054506	-0.462905556	-0.453118086	-0.375228018	-0.479456007	-0.72371012	-0.800802648	-0.765858889	-0.817900777	-0.777933121	-0.791803539	-0.755000889	-0.667473018	-0.637140572
Pakistan	PAK	Regulatory Quality: Estimate	-0.780274987	-0.714359701	-0.905292809	-0.640111864	-0.483590901	-0.532970548	-0.598213375	-0.578415573	-0.596796215	-0.634099185	-0.717113376	-0.700306535	-0.682862699	-0.627013028	-0.63966918
Pakistan	PAK	Rule of Law: Estimate	-0.777772546	-0.77420938	-0.876977861	-0.890408337	-0.856409609	-0.887007356	-0.968671024	-0.831066549	-0.738719821	-0.901871026	-0.884221256	-0.856815755	-0.760338485	-0.766665697	-0.829703987
Palau	PLW	Political Stability and Absence of Violence/Terrorism: Estimate	..	1.166212082	1.12773025	1.067156076	1.036490917	1.084265351	1.007469773	1.383552551	1.453984499	1.061803818	1.026400208	1.054114819	0.989585757	0.919473767	0.92738986
Palau	PLW	Control of Corruption: Estimate	..	..	..	..	..	..	-0.323383331	-0.396864563	-0.500088692	-0.528869033	-0.426980406	-0.643288493	-0.472561568	-0.524677753	-0.468252689
Palau	PLW	Government Effectiveness: Estimate	..	..	..	..	..	..	-0.600942314	-0.546221197	-0.84930408	-0.577683389	-0.556275547	-0.578475773	-0.568591774	-0.536278367	-0.40572989
Palau	PLW	Regulatory Quality: Estimate	..	..	..	..	..	..	-0.697445571	-0.825646043	-0.872344851	-0.89560473	-0.993196011	-0.992690682	-0.819757879	-0.80637753	-0.176109254
Palau	PLW	Rule of Law: Estimate	0.858673155	0.862228394	0.840011775	0.786126852	0.994980335	0.890037417	0.779454768	0.811433077	0.754106283	0.894978166	0.90380764	0.903464019	0.275592655	0.244675294	0.317480952
Panama	PAN	Political Stability and Absence of Violence/Terrorism: Estimate	0.344815314	0.073933519	0.084792644	-0.157878503	-0.068027698	-0.060681358	-0.097065493	0.06368117	-0.116048209	-0.028218862	-0.179432675	-0.141260922	0.209008202	0.386077255	0.43486318
Panama	PAN	Control of Corruption: Estimate	-0.299216747	-0.348309964	-0.268327624	-0.350897431	-0.323001951	-0.300416499	-0.086393595	-0.295197517	-0.320766896	-0.316994667	-0.358022839	-0.345819175	-0.339630365	-0.370722234	-0.486516953
Panama	PAN	Government Effectiveness: Estimate	0.029536348	-0.056880545	-0.072267674	0.069311947	0.067150362	0.13820222	0.123434387	0.143458605	0.137225136	0.085817061	0.285027534	0.288603574	0.262119085	0.292337388	0.185663864
Panama	PAN	Regulatory Quality: Estimate	0.484309435	0.338573873	0.261443138	0.174934164	0.319431722	0.372358769	0.620006442	0.36985597	0.380788833	0.425628304	0.377244234	0.363467932	0.371192038	0.352536708	0.360636383
Panama	PAN	Rule of Law: Estimate	-0.061779656	-0.109801926	-0.103464104	-0.088759698	-0.132793814	-0.149814904	-0.17459026	-0.088220939	-0.073809229	0.018763667	-0.191678032	-0.216036439	-0.059524875	-0.106349006	0.025035933
Papua New Guinea	PNG	Political Stability and Absence of Violence/Terrorism: Estimate	-0.552648723	-0.559461415	-0.550495028	-0.926327348	-0.872475564	-0.747278035	-0.613367856	-0.792315245	-0.808443785	-0.754677415	-0.590442359	-0.520246863	-0.339367092	-0.422148317	-0.495241821
Papua New Guinea	PNG	Control of Corruption: Estimate	-0.912866116	-0.882382751	-0.960508645	-1.131621718	-1.135809302	-1.107466102	-1.154769778	-1.232532024	-1.043985724	-1.022846222	-0.938081026	-0.961522102	-0.910418808	-0.939784527	-0.923388124
Papua New Guinea	PNG	Government Effectiveness: Estimate	-0.466545463	-0.604965448	-0.646977842	-0.875283003	-0.748482287	-0.653966069	-0.694854796	-0.739180982	-0.71855557	-0.711113095	-0.740658045	-0.663008809	-0.612693727	-0.606489778	-0.725788355
Papua New Guinea	PNG	Regulatory Quality: Estimate	-0.584605813	-0.634572566	-0.778000057	-0.986423552	-0.762974203	-0.598905027	-0.686010122	-0.572004497	-0.558858514	-0.516076088	-0.512268603	-0.509556472	-0.344881922	-0.552603364	-0.556010425
Papua New Guinea	PNG	Rule of Law: Estimate	-0.939084768	-1.138458371	-0.899264216	-1.003712296	-0.827026665	-0.858071208	-0.915988088	-0.891623795	-0.909173191	-0.805611968	-0.836267173	-0.947535813	-0.801755965	-0.869289815	-0.754454613
Paraguay	PRY	Political Stability and Absence of Violence/Terrorism: Estimate	-1.215547681	-0.748829186	-0.565201402	-0.651111186	-0.774723649	-0.738072515	-0.724694967	-0.882129192	-0.834862232	-0.692596555	-0.871902168	-0.735861599	-0.08862751	0.038498022	0.200180888
Paraguay	PRY	Control of Corruption: Estimate	-1.335865855	-1.394238114	-1.373364806	-1.321241379	-1.1407305	-1.183494687	-0.977196634	-0.803635895	-0.729034126	-0.715760887	-0.857523322	-1.037923813	-0.969663143	-0.94699657	-0.748556674
Paraguay	PRY	Government Effectiveness: Estimate	-1.074348092	-0.920839012	-0.949291766	-0.796317041	-0.959574699	-0.868755758	-0.886710167	-0.921651125	-0.932381749	-0.844507575	-0.889455974	-0.87216711	-0.919168353	-0.948369682	-0.770884454
Paraguay	PRY	Regulatory Quality: Estimate	-0.567490995	-0.723694324	-0.731124878	-0.848888814	-0.690739155	-0.586817205	-0.515990078	-0.44460541	-0.355623871	-0.371420473	-0.321478009	-0.310310215	-0.283014894	-0.270921022	-0.299924225
Paraguay	PRY	Rule of Law: Estimate	-1.097435117	-1.027801156	-1.000439405	-0.975147128	-0.978289723	-0.973341644	-0.928020954	-0.883755028	-0.863418758	-0.836735427	-0.846209049	-0.808143198	-0.673159599	-0.691573739	-0.667941749
Peru	PER	Political Stability and Absence of Violence/Terrorism: Estimate	-0.967531919	-1.161484957	-1.026663542	-0.975160301	-0.840538502	-0.773058116	-0.890705526	-1.179882884	-0.999915421	-0.760749698	-0.907364726	-0.80573976	-0.550656915	-0.397571415	-0.158690348
Peru	PER	Control of Corruption: Estimate	-0.273119658	-0.076416783	-0.321763009	-0.329964638	-0.200190425	-0.246270612	-0.186953858	-0.305230111	-0.228810817	-0.21995914	-0.370449901	-0.423486918	-0.560316086	-0.533828318	-0.35437274
